ORIGIN,DEST,PASSENGERS
MLB,SGU,1.0
MLB,SHD,3.0
MLB,SHV,40.0
MLB,SJC,62.0
MLB,SJT,5.0
MLB,SJU,19.0
MLB,SLC,146.0
MLB,SMF,84.0
MLB,SNA,79.0
MLB,SPI,2.0
MLB,SPS,2.0
MLB,STL,194.0
MLB,STT,2.0
MLB,STX,1.0
MLB,SWO,2.0
MLB,SYR,188.0
MLB,TLH,17.0
MLB,TRI,38.0
MLB,TUL,106.0
MLB,TUS,39.0
MLB,TVC,8.0
MLB,TWF,2.0
MLB,TXK,1.0
MLB,TYS,114.0
MLB,UIN,1.0
MLB,VPS,56.0
MLB,XNA,69.0
MLB,XWA,6.0
MLB,YUM,2.0
MLI,ABE,39.0
MLI,ABI,10.0
MLI,ABQ,100.0
MLI,ABR,1.0
MLI,ABY,3.0
MLI,ACK,1.0
MLI,ACT,6.0
MLI,ACV,4.0
MLI,ADQ,2.0
MLI,AEX,11.0
MLI,AGS,52.0
MLI,AIA,1.0
MLI,ALB,63.0
MLI,AMA,22.0
MLI,ANC,35.0
MLI,ART,1.0
MLI,ASE,11.0
MLI,ATL,1205.0
MLI,ATW,3.0
MLI,ATY,1.0
MLI,AUS,415.0
MLI,AVL,52.0
MLI,AVP,29.0
MLI,AZA,1408.0
MLI,AZO,2.0
MLI,BDL,144.0
MLI,BFF,2.0
MLI,BFL,15.0
MLI,BGR,11.0
MLI,BHB,1.0
MLI,BHM,102.0
MLI,BIL,24.0
MLI,BIS,2.0
MLI,BNA,243.0
MLI,BOI,94.0
MLI,BOS,320.0
MLI,BPT,3.0
MLI,BQK,3.0
MLI,BQN,2.0
MLI,BRO,26.0
MLI,BTR,50.0
MLI,BTV,22.0
MLI,BUF,55.0
MLI,BUR,93.0
MLI,BWI,232.0
MLI,BZN,42.0
MLI,CAE,100.0
MLI,CAK,26.0
MLI,CHA,59.0
MLI,CHO,29.0
MLI,CHS,198.0
MLI,CLE,123.0
MLI,CLL,5.0
MLI,CLT,1033.0
MLI,CMH,107.0
MLI,CNY,1.0
MLI,COS,80.0
MLI,COU,2.0
MLI,CPR,8.0
MLI,CRP,26.0
MLI,CRW,15.0
MLI,CSG,12.0
MLI,CVG,62.0
MLI,CVN,1.0
MLI,CWA,1.0
MLI,CYS,1.0
MLI,DAB,65.0
MLI,DAL,6.0
MLI,DAY,18.0
MLI,DCA,545.0
MLI,DEN,1029.0
MLI,DFW,1471.0
MLI,DHN,3.0
MLI,DIK,3.0
MLI,DLH,18.0
MLI,DRO,20.0
MLI,DTW,143.0
MLI,ECP,94.0
MLI,EGE,16.0
MLI,ELP,99.0
MLI,ERI,3.0
MLI,EUG,32.0
MLI,EVV,2.0
MLI,EWN,11.0
MLI,EWR,314.0
MLI,EYW,79.0
MLI,FAI,16.0
MLI,FAR,40.0
MLI,FAT,49.0
MLI,FAY,28.0
MLI,FCA,27.0
MLI,FLG,4.0
MLI,FLL,237.0
MLI,FNT,16.0
MLI,FSD,21.0
MLI,FSM,8.0
MLI,FWA,15.0
MLI,GCK,5.0
MLI,GEG,96.0
MLI,GGG,4.0
MLI,GJT,24.0
MLI,GNV,31.0
MLI,GPT,38.0
MLI,GRB,9.0
MLI,GRK,28.0
MLI,GRR,15.0
MLI,GSO,133.0
MLI,GSP,123.0
MLI,GTF,8.0
MLI,GTR,4.0
MLI,GUC,4.0
MLI,HDN,16.0
MLI,HHH,15.0
MLI,HLN,7.0
MLI,HNL,106.0
MLI,HOU,79.0
MLI,HPN,28.0
MLI,HRL,17.0
MLI,HSV,106.0
MLI,HTS,3.0
MLI,IAD,149.0
MLI,IAH,531.0
MLI,ICT,37.0
MLI,IDA,28.0
MLI,ILM,73.0
MLI,IND,28.0
MLI,ITH,2.0
MLI,JAC,22.0
MLI,JAN,48.0
MLI,JAX,265.0
MLI,JFK,75.0
MLI,JLN,1.0
MLI,JNU,6.0
MLI,JST,3.0
MLI,KOA,21.0
MLI,KTN,2.0
MLI,LAN,2.0
MLI,LAR,2.0
MLI,LAS,1861.0
MLI,LAW,2.0
MLI,LAX,397.0
MLI,LBB,21.0
MLI,LBL,1.0
MLI,LCH,9.0
MLI,LEX,46.0
MLI,LFT,35.0
MLI,LGA,461.0
MLI,LIH,14.0
MLI,LIT,60.0
MLI,LNK,2.0
MLI,LRD,9.0
MLI,LWS,4.0
MLI,LYH,4.0
MLI,MAF,13.0
MLI,MAZ,1.0
MLI,MBS,16.0
MLI,MCI,48.0
MLI,MCO,774.0
MLI,MDT,116.0
MLI,MEM,74.0
MLI,MFE,59.0
MLI,MFR,17.0
MLI,MGM,13.0
MLI,MHK,2.0
MLI,MHT,36.0
MLI,MIA,247.0
MLI,MKE,8.0
MLI,MKG,1.0
MLI,MLB,36.0
MLI,MLU,5.0
MLI,MOB,31.0
MLI,MOT,7.0
MLI,MQT,1.0
MLI,MRY,25.0
MLI,MSN,2.0
MLI,MSO,52.0
MLI,MSP,107.0
MLI,MSY,238.0
MLI,MTJ,12.0
MLI,MWA,1.0
MLI,MYR,98.0
MLI,OAJ,21.0
MLI,OAK,1.0
MLI,OGG,29.0
MLI,OKC,90.0
MLI,OMA,22.0
MLI,OME,1.0
MLI,ONT,148.0
MLI,ORD,236.0
MLI,ORF,167.0
MLI,OWB,3.0
MLI,PBI,208.0
MLI,PDX,232.0
MLI,PGD,1362.0
MLI,PGV,4.0
MLI,PHF,11.0
MLI,PHL,221.0
MLI,PHX,355.0
MLI,PIE,1158.0
MLI,PIH,1.0
MLI,PIT,153.0
MLI,PNS,218.0
MLI,PRC,2.0
MLI,PSC,28.0
MLI,PSP,67.0
MLI,PVD,78.0
MLI,PWM,69.0
MLI,RAP,27.0
MLI,RDM,31.0
MLI,RDU,409.0
MLI,RIC,164.0
MLI,RIW,2.0
MLI,RKS,1.0
MLI,RNO,75.0
MLI,ROA,43.0
MLI,ROC,57.0
MLI,ROW,1.0
MLI,RST,6.0
MLI,RSW,299.0
MLI,SAF,20.0
MLI,SAN,389.0
MLI,SAT,338.0
MLI,SAV,181.0
MLI,SBA,37.0
MLI,SBP,26.0
MLI,SBY,9.0
MLI,SCE,13.0
MLI,SDF,57.0
MLI,SEA,364.0
MLI,SFB,1273.0
MLI,SFO,362.0
MLI,SGF,14.0
MLI,SGU,14.0
MLI,SHR,1.0
MLI,SHV,26.0
MLI,SIT,3.0
MLI,SJC,92.0
MLI,SJU,68.0
MLI,SLC,197.0
MLI,SLN,2.0
MLI,SMF,163.0
MLI,SNA,190.0
MLI,SPS,3.0
MLI,SRQ,127.0
MLI,STL,23.0
MLI,STS,8.0
MLI,STT,40.0
MLI,STX,14.0
MLI,SUN,1.0
MLI,SUX,1.0
MLI,SWO,1.0
MLI,SYR,84.0
MLI,TLH,30.0
MLI,TPA,387.0
MLI,TRI,30.0
MLI,TUL,72.0
MLI,TUS,154.0
MLI,TVC,12.0
MLI,TXK,4.0
MLI,TYR,5.0
MLI,TYS,92.0
MLI,VPS,67.0
MLI,XNA,38.0
MLI,XWA,3.0
MLI,YUM,11.0
MLU,ABE,9.0
MLU,ABI,5.0
MLU,ABQ,34.0
MLU,ABY,1.0
MLU,ACK,2.0
MLU,ACT,1.0
MLU,AGS,15.0
MLU,ALB,24.0
MLU,ALS,1.0
MLU,ALW,1.0
MLU,AMA,15.0
MLU,ANC,42.0
MLU,ART,1.0
MLU,ASE,12.0
MLU,ATL,777.0
MLU,ATW,18.0
MLU,AUS,79.0
MLU,AVL,18.0
MLU,AVP,5.0
MLU,AZO,3.0
MLU,BDL,51.0
MLU,BFL,3.0
MLU,BGR,8.0
MLU,BHM,15.0
MLU,BIL,10.0
MLU,BIS,11.0
MLU,BMI,14.0
MLU,BNA,73.0
MLU,BOI,42.0
MLU,BOS,144.0
MLU,BQK,6.0
MLU,BRD,1.0
MLU,BRO,8.0
MLU,BTV,9.0
MLU,BUF,26.0
MLU,BUR,15.0
MLU,BWI,84.0
MLU,BZN,32.0
MLU,CAE,37.0
MLU,CAK,2.0
MLU,CEZ,1.0
MLU,CHA,17.0
MLU,CHO,14.0
MLU,CHS,94.0
MLU,CID,11.0
MLU,CLE,62.0
MLU,CLL,3.0
MLU,CLT,97.0
MLU,CMH,74.0
MLU,CMI,1.0
MLU,COS,88.0
MLU,COU,10.0
MLU,CRP,21.0
MLU,CRW,19.0
MLU,CSG,3.0
MLU,CVG,78.0
MLU,CWA,3.0
MLU,DAB,14.0
MLU,DAY,19.0
MLU,DCA,182.0
MLU,DEN,363.0
MLU,DFW,513.0
MLU,DLH,2.0
MLU,DRO,9.0
MLU,DSM,39.0
MLU,DTW,99.0
MLU,DVL,1.0
MLU,ECP,26.0
MLU,EGE,21.0
MLU,ELP,29.0
MLU,ESC,1.0
MLU,EUG,6.0
MLU,EVV,18.0
MLU,EWR,166.0
MLU,EYW,22.0
MLU,FAI,7.0
MLU,FAR,9.0
MLU,FAT,45.0
MLU,FAY,11.0
MLU,FCA,3.0
MLU,FLG,1.0
MLU,FLL,104.0
MLU,FLO,1.0
MLU,FNT,3.0
MLU,FSD,18.0
MLU,FSM,2.0
MLU,FWA,7.0
MLU,GCK,2.0
MLU,GEG,29.0
MLU,GFK,5.0
MLU,GJT,8.0
MLU,GNV,23.0
MLU,GRB,24.0
MLU,GRI,5.0
MLU,GRK,1.0
MLU,GRR,37.0
MLU,GSO,43.0
MLU,GSP,41.0
MLU,GTF,2.0
MLU,GUC,3.0
MLU,HDN,15.0
MLU,HIB,1.0
MLU,HLN,1.0
MLU,HNL,37.0
MLU,HOU,44.0
MLU,HPN,12.0
MLU,HRL,8.0
MLU,HSV,8.0
MLU,HTS,3.0
MLU,IAD,56.0
MLU,IAH,102.0
MLU,ICT,24.0
MLU,IDA,6.0
MLU,ILM,21.0
MLU,IMT,1.0
MLU,IND,93.0
MLU,ITH,1.0
MLU,JAC,18.0
MLU,JAX,93.0
MLU,JFK,56.0
MLU,JNU,1.0
MLU,KOA,2.0
MLU,LAN,2.0
MLU,LAS,269.0
MLU,LAW,2.0
MLU,LAX,222.0
MLU,LBB,22.0
MLU,LEB,1.0
MLU,LEX,29.0
MLU,LGA,156.0
MLU,LIH,7.0
MLU,LRD,7.0
MLU,LYH,1.0
MLU,MAF,158.0
MLU,MBS,2.0
MLU,MCI,63.0
MLU,MCO,402.0
MLU,MDT,25.0
MLU,MDW,27.0
MLU,MFE,16.0
MLU,MGM,3.0
MLU,MHK,3.0
MLU,MIA,132.0
MLU,MKE,84.0
MLU,MLB,10.0
MLU,MLI,7.0
MLU,MOT,2.0
MLU,MQT,3.0
MLU,MRY,3.0
MLU,MSN,23.0
MLU,MSO,17.0
MLU,MSP,122.0
MLU,MTJ,12.0
MLU,MYR,23.0
MLU,OAJ,12.0
MLU,OAK,5.0
MLU,OGG,13.0
MLU,OKC,26.0
MLU,OMA,40.0
MLU,ONT,115.0
MLU,ORD,163.0
MLU,ORF,65.0
MLU,PBI,47.0
MLU,PDX,97.0
MLU,PGV,3.0
MLU,PHL,122.0
MLU,PHX,187.0
MLU,PIA,6.0
MLU,PIH,1.0
MLU,PIT,87.0
MLU,PNS,11.0
MLU,PSC,6.0
MLU,PSP,18.0
MLU,PVD,18.0
MLU,PWM,30.0
MLU,RAP,13.0
MLU,RDM,5.0
MLU,RDU,97.0
MLU,RIC,74.0
MLU,RNO,26.0
MLU,ROA,12.0
MLU,ROC,17.0
MLU,ROW,1.0
MLU,RST,3.0
MLU,RSW,56.0
MLU,SAF,8.0
MLU,SAN,123.0
MLU,SAT,97.0
MLU,SAV,74.0
MLU,SBA,12.0
MLU,SBN,13.0
MLU,SBP,4.0
MLU,SCE,2.0
MLU,SDF,53.0
MLU,SDY,1.0
MLU,SEA,175.0
MLU,SFO,198.0
MLU,SGF,11.0
MLU,SGU,4.0
MLU,SIT,1.0
MLU,SJC,38.0
MLU,SJU,31.0
MLU,SLC,112.0
MLU,SMF,88.0
MLU,SNA,53.0
MLU,SPI,1.0
MLU,SPS,2.0
MLU,SRQ,22.0
MLU,STL,49.0
MLU,STS,7.0
MLU,STT,10.0
MLU,STX,1.0
MLU,SWO,2.0
MLU,SYR,17.0
MLU,TBN,1.0
MLU,TEX,1.0
MLU,TLH,11.0
MLU,TPA,160.0
MLU,TRI,12.0
MLU,TUL,31.0
MLU,TUS,33.0
MLU,TVC,6.0
MLU,TYS,31.0
MLU,VEL,1.0
MLU,VLD,2.0
MLU,VPS,12.0
MLU,XNA,13.0
MLU,XWA,7.0
MOB,ABE,33.0
MOB,ABI,11.0
MOB,ABQ,131.0
MOB,ABR,1.0
MOB,ABY,1.0
MOB,ACT,16.0
MOB,ACV,7.0
MOB,ACY,2.0
MOB,ADQ,6.0
MOB,AGS,32.0
MOB,AIA,3.0
MOB,ALB,77.0
MOB,AMA,32.0
MOB,ANC,109.0
MOB,AOO,2.0
MOB,APN,4.0
MOB,ART,1.0
MOB,ASE,10.0
MOB,ATL,1147.0
MOB,ATW,22.0
MOB,AUS,363.0
MOB,AVL,54.0
MOB,AVP,22.0
MOB,AZO,2.0
MOB,BDL,154.0
MOB,BFL,13.0
MOB,BGR,20.0
MOB,BHM,21.0
MOB,BIL,27.0
MOB,BIS,25.0
MOB,BJI,1.0
MOB,BKW,2.0
MOB,BMI,25.0
MOB,BNA,214.0
MOB,BOI,51.0
MOB,BOS,346.0
MOB,BPT,1.0
MOB,BQK,6.0
MOB,BRD,2.0
MOB,BRO,26.0
MOB,BTM,1.0
MOB,BTV,32.0
MOB,BUF,90.0
MOB,BUR,17.0
MOB,BWI,332.0
MOB,BZN,62.0
MOB,CAE,60.0
MOB,CAK,27.0
MOB,CHA,42.0
MOB,CHO,50.0
MOB,CHS,215.0
MOB,CID,45.0
MOB,CIU,1.0
MOB,CKB,2.0
MOB,CLE,302.0
MOB,CLL,7.0
MOB,CLT,946.0
MOB,CMH,195.0
MOB,CMI,2.0
MOB,COD,3.0
MOB,COS,133.0
MOB,COU,20.0
MOB,CPR,9.0
MOB,CRP,118.0
MOB,CRW,37.0
MOB,CVG,181.0
MOB,CWA,8.0
MOB,CYS,1.0
MOB,DAB,25.0
MOB,DAL,18.0
MOB,DAY,54.0
MOB,DCA,523.0
MOB,DEN,629.0
MOB,DFW,1468.0
MOB,DIK,3.0
MOB,DLH,4.0
MOB,DRO,14.0
MOB,DSM,118.0
MOB,DTW,431.0
MOB,EGE,27.0
MOB,ELM,3.0
MOB,ELP,127.0
MOB,ERI,2.0
MOB,ESC,4.0
MOB,EUG,15.0
MOB,EVV,22.0
MOB,EWN,25.0
MOB,EWR,310.0
MOB,EYW,49.0
MOB,FAI,17.0
MOB,FAR,17.0
MOB,FAT,69.0
MOB,FAY,32.0
MOB,FCA,29.0
MOB,FLG,7.0
MOB,FLL,196.0
MOB,FLO,3.0
MOB,FNT,1.0
MOB,FSD,32.0
MOB,FSM,12.0
MOB,FWA,39.0
MOB,GCC,3.0
MOB,GCK,3.0
MOB,GEG,70.0
MOB,GFK,2.0
MOB,GGG,3.0
MOB,GJT,24.0
MOB,GNV,20.0
MOB,GRB,44.0
MOB,GRI,3.0
MOB,GRK,15.0
MOB,GRR,159.0
MOB,GSO,91.0
MOB,GSP,86.0
MOB,GTF,9.0
MOB,GUC,7.0
MOB,GUM,8.0
MOB,HDN,17.0
MOB,HHH,4.0
MOB,HIB,2.0
MOB,HLN,2.0
MOB,HNL,100.0
MOB,HOB,2.0
MOB,HOU,31.0
MOB,HPN,44.0
MOB,HRL,29.0
MOB,HSV,28.0
MOB,HTS,8.0
MOB,IAD,875.0
MOB,IAH,2121.0
MOB,ICT,118.0
MOB,IDA,8.0
MOB,ILM,50.0
MOB,IMT,2.0
MOB,IND,274.0
MOB,IRK,1.0
MOB,ITO,1.0
MOB,JAC,47.0
MOB,JAX,116.0
MOB,JFK,143.0
MOB,JHM,1.0
MOB,JMS,1.0
MOB,JNU,2.0
MOB,JST,1.0
MOB,KOA,10.0
MOB,LAN,2.0
MOB,LAR,1.0
MOB,LAS,468.0
MOB,LAW,4.0
MOB,LAX,614.0
MOB,LBB,38.0
MOB,LCH,3.0
MOB,LEX,91.0
MOB,LFT,2.0
MOB,LGA,567.0
MOB,LGB,1.0
MOB,LIH,4.0
MOB,LIT,68.0
MOB,LNK,2.0
MOB,LRD,18.0
MOB,LSE,1.0
MOB,LYH,10.0
MOB,MAF,148.0
MOB,MBS,8.0
MOB,MCI,370.0
MOB,MCK,1.0
MOB,MCO,305.0
MOB,MDT,57.0
MOB,MDW,71.0
MOB,MEM,87.0
MOB,MFE,45.0
MOB,MFR,24.0
MOB,MGM,2.0
MOB,MHK,8.0
MOB,MHT,24.0
MOB,MIA,138.0
MOB,MKE,214.0
MOB,MLB,33.0
MOB,MLI,33.0
MOB,MOT,7.0
MOB,MQT,3.0
MOB,MRY,7.0
MOB,MSN,74.0
MOB,MSO,19.0
MOB,MSP,289.0
MOB,MTJ,22.0
MOB,MYR,72.0
MOB,OAJ,29.0
MOB,OAK,2.0
MOB,OGG,22.0
MOB,OKC,200.0
MOB,OMA,187.0
MOB,ONT,148.0
MOB,ORD,638.0
MOB,ORF,560.0
MOB,PBI,137.0
MOB,PDT,1.0
MOB,PDX,252.0
MOB,PGV,13.0
MOB,PHF,29.0
MOB,PHL,420.0
MOB,PHX,402.0
MOB,PIA,25.0
MOB,PIH,1.0
MOB,PIR,2.0
MOB,PIT,277.0
MOB,PKB,1.0
MOB,PLN,2.0
MOB,PSC,8.0
MOB,PSP,29.0
MOB,PVD,150.0
MOB,PVU,3.0
MOB,PWM,75.0
MOB,RAP,25.0
MOB,RDD,2.0
MOB,RDM,11.0
MOB,RDU,373.0
MOB,RHI,1.0
MOB,RIC,242.0
MOB,RNO,92.0
MOB,ROA,61.0
MOB,ROC,61.0
MOB,ROW,6.0
MOB,RST,6.0
MOB,RSW,66.0
MOB,SAF,19.0
MOB,SAN,452.0
MOB,SAT,352.0
MOB,SAV,122.0
MOB,SBA,9.0
MOB,SBN,43.0
MOB,SBP,16.0
MOB,SBY,7.0
MOB,SCE,10.0
MOB,SDF,162.0
MOB,SEA,386.0
MOB,SFO,476.0
MOB,SGF,69.0
MOB,SGU,8.0
MOB,SHV,21.0
MOB,SIT,4.0
MOB,SJC,102.0
MOB,SJT,4.0
MOB,SJU,76.0
MOB,SLC,266.0
MOB,SLN,1.0
MOB,SMF,245.0
MOB,SNA,157.0
MOB,SPS,5.0
MOB,SRQ,53.0
MOB,STL,336.0
MOB,STS,3.0
MOB,STT,30.0
MOB,STX,4.0
MOB,SUN,1.0
MOB,SUX,2.0
MOB,SWO,1.0
MOB,SYR,90.0
MOB,TBN,2.0
MOB,TLH,2.0
MOB,TPA,194.0
MOB,TRI,26.0
MOB,TUL,167.0
MOB,TUS,111.0
MOB,TVC,16.0
MOB,TXK,4.0
MOB,TYR,8.0
MOB,TYS,100.0
MOB,UIN,1.0
MOB,VCT,5.0
MOB,VLD,1.0
MOB,XNA,97.0
MOB,XWA,13.0
MOB,YUM,1.0
MOT,ABE,2.0
MOT,ABI,8.0
MOT,ABQ,76.0
MOT,AEX,4.0
MOT,AGS,7.0
MOT,ALB,17.0
MOT,AMA,15.0
MOT,ANC,69.0
MOT,APN,2.0
MOT,ASE,1.0
MOT,ATL,233.0
MOT,ATW,13.0
MOT,AUS,143.0
MOT,AVL,12.0
MOT,AVP,2.0
MOT,AZA,2185.0
MOT,AZO,2.0
MOT,BDL,59.0
MOT,BFF,1.0
MOT,BFL,32.0
MOT,BGM,2.0
MOT,BGR,9.0
MOT,BHM,39.0
MOT,BJI,2.0
MOT,BNA,236.0
MOT,BOI,91.0
MOT,BOS,113.0
MOT,BRD,2.0
MOT,BRO,2.0
MOT,BTR,4.0
MOT,BTV,11.0
MOT,BUF,12.0
MOT,BUR,7.0
MOT,BWI,143.0
MOT,CAE,8.0
MOT,CHA,5.0
MOT,CHO,3.0
MOT,CHS,34.0
MOT,CID,31.0
MOT,CIU,1.0
MOT,CLE,68.0
MOT,CLT,76.0
MOT,CMH,82.0
MOT,COD,2.0
MOT,COS,53.0
MOT,CPR,17.0
MOT,CRP,12.0
MOT,CRW,1.0
MOT,CSG,3.0
MOT,CVG,72.0
MOT,CVN,2.0
MOT,CWA,7.0
MOT,CYS,6.0
MOT,DAB,6.0
MOT,DAL,2.0
MOT,DAY,19.0
MOT,DCA,169.0
MOT,DDC,2.0
MOT,DEC,1.0
MOT,DEN,772.0
MOT,DFW,241.0
MOT,DHN,4.0
MOT,DLH,12.0
MOT,DRO,16.0
MOT,DSM,50.0
MOT,DTW,126.0
MOT,ECP,22.0
MOT,EGE,2.0
MOT,EKO,1.0
MOT,ELM,3.0
MOT,ELP,37.0
MOT,ESC,1.0
MOT,EUG,28.0
MOT,EVV,3.0
MOT,EWR,98.0
MOT,EYW,10.0
MOT,FAI,13.0
MOT,FAT,29.0
MOT,FAY,2.0
MOT,FLL,87.0
MOT,FSD,30.0
MOT,FWA,10.0
MOT,GEG,63.0
MOT,GJT,15.0
MOT,GNV,2.0
MOT,GPT,18.0
MOT,GRB,13.0
MOT,GRR,99.0
MOT,GSO,16.0
MOT,GSP,29.0
MOT,GTR,2.0
MOT,GUC,1.0
MOT,HDN,1.0
MOT,HIB,1.0
MOT,HNL,51.0
MOT,HOB,7.0
MOT,HOM,1.0
MOT,HOU,3.0
MOT,HPN,2.0
MOT,HRL,8.0
MOT,HSV,22.0
MOT,IAD,57.0
MOT,IAH,375.0
MOT,ICT,52.0
MOT,IDA,11.0
MOT,ILM,3.0
MOT,IMT,3.0
MOT,IND,111.0
MOT,JAC,4.0
MOT,JAN,14.0
MOT,JAX,55.0
MOT,JFK,31.0
MOT,KOA,5.0
MOT,KTN,2.0
MOT,LAR,1.0
MOT,LAS,1824.0
MOT,LAX,219.0
MOT,LBB,10.0
MOT,LBF,1.0
MOT,LCH,3.0
MOT,LEX,8.0
MOT,LFT,21.0
MOT,LGA,104.0
MOT,LIH,7.0
MOT,LIT,35.0
MOT,LNK,4.0
MOT,LRD,4.0
MOT,LWS,1.0
MOT,MAF,59.0
MOT,MBS,7.0
MOT,MCI,143.0
MOT,MCO,250.0
MOT,MDT,6.0
MOT,MDW,65.0
MOT,MEM,52.0
MOT,MFE,11.0
MOT,MFR,12.0
MOT,MGM,23.0
MOT,MIA,67.0
MOT,MKE,64.0
MOT,MLB,2.0
MOT,MLI,5.0
MOT,MLU,2.0
MOT,MOB,9.0
MOT,MRY,6.0
MOT,MSN,52.0
MOT,MSO,4.0
MOT,MSP,1055.0
MOT,MSY,116.0
MOT,MTJ,3.0
MOT,MYR,14.0
MOT,OAJ,5.0
MOT,OAK,1.0
MOT,OGG,5.0
MOT,OKC,123.0
MOT,OMA,82.0
MOT,OME,1.0
MOT,ONT,47.0
MOT,ORD,122.0
MOT,ORF,47.0
MOT,PBI,11.0
MOT,PDX,115.0
MOT,PHL,93.0
MOT,PHX,178.0
MOT,PIB,1.0
MOT,PIT,124.0
MOT,PNS,40.0
MOT,PSC,8.0
MOT,PSP,27.0
MOT,PVD,6.0
MOT,PWM,22.0
MOT,RAP,4.0
MOT,RDD,1.0
MOT,RDM,14.0
MOT,RDU,175.0
MOT,RHI,5.0
MOT,RIC,38.0
MOT,RIW,3.0
MOT,RKS,7.0
MOT,RNO,33.0
MOT,ROA,6.0
MOT,ROC,12.0
MOT,RST,41.0
MOT,RSW,98.0
MOT,SAF,3.0
MOT,SAN,150.0
MOT,SAT,193.0
MOT,SAV,20.0
MOT,SBA,22.0
MOT,SBN,13.0
MOT,SBP,10.0
MOT,SCE,1.0
MOT,SDF,43.0
MOT,SEA,187.0
MOT,SFB,1147.0
MOT,SFO,122.0
MOT,SGF,19.0
MOT,SGU,7.0
MOT,SHV,92.0
MOT,SIT,2.0
MOT,SJC,21.0
MOT,SJT,2.0
MOT,SJU,17.0
MOT,SLC,193.0
MOT,SLN,2.0
MOT,SMF,108.0
MOT,SNA,56.0
MOT,SPS,4.0
MOT,SRQ,13.0
MOT,STL,143.0
MOT,STX,1.0
MOT,SUX,1.0
MOT,SYR,15.0
MOT,TLH,4.0
MOT,TPA,124.0
MOT,TRI,4.0
MOT,TUL,43.0
MOT,TUS,44.0
MOT,TVC,9.0
MOT,TWF,3.0
MOT,TYS,35.0
MOT,VLD,4.0
MOT,VPS,41.0
MOT,XNA,11.0
MQT,ABI,3.0
MQT,ABQ,27.0
MQT,ACT,4.0
MQT,AGS,4.0
MQT,ALB,16.0
MQT,AMA,3.0
MQT,ANC,21.0
MQT,ASE,2.0
MQT,ATL,93.0
MQT,AUS,64.0
MQT,AVL,9.0
MQT,AVP,5.0
MQT,AZO,15.0
MQT,BDL,30.0
MQT,BFL,1.0
MQT,BGR,5.0
MQT,BHM,10.0
MQT,BIL,3.0
MQT,BMI,1.0
MQT,BNA,59.0
MQT,BOI,12.0
MQT,BOS,90.0
MQT,BPT,1.0
MQT,BRO,5.0
MQT,BTR,1.0
MQT,BTV,7.0
MQT,BUF,7.0
MQT,BUR,5.0
MQT,BWI,29.0
MQT,BZN,16.0
MQT,CAE,5.0
MQT,CHA,4.0
MQT,CHO,4.0
MQT,CHS,20.0
MQT,CID,5.0
MQT,CLE,23.0
MQT,CLT,87.0
MQT,CMH,23.0
MQT,CMI,4.0
MQT,COS,3.0
MQT,COU,7.0
MQT,CRP,6.0
MQT,CRW,2.0
MQT,CVG,18.0
MQT,DAB,3.0
MQT,DAY,5.0
MQT,DCA,113.0
MQT,DEN,111.0
MQT,DFW,113.0
MQT,DRO,6.0
MQT,DSM,5.0
MQT,DTW,634.0
MQT,ECP,9.0
MQT,EGE,1.0
MQT,EKO,1.0
MQT,ELM,1.0
MQT,ELP,9.0
MQT,EUG,4.0
MQT,EVV,2.0
MQT,EWR,31.0
MQT,EYW,8.0
MQT,FAI,1.0
MQT,FAR,3.0
MQT,FAT,3.0
MQT,FAY,5.0
MQT,FCA,3.0
MQT,FLG,1.0
MQT,FLL,36.0
MQT,FNT,1.0
MQT,FSD,3.0
MQT,FSM,3.0
MQT,FWA,5.0
MQT,GCK,1.0
MQT,GEG,12.0
MQT,GJT,4.0
MQT,GNV,4.0
MQT,GPT,1.0
MQT,GRK,1.0
MQT,GRR,25.0
MQT,GSO,7.0
MQT,GSP,9.0
MQT,GTR,5.0
MQT,HNL,6.0
MQT,HOT,1.0
MQT,HOU,2.0
MQT,HPN,9.0
MQT,HRL,1.0
MQT,HSV,9.0
MQT,IAD,12.0
MQT,IAH,38.0
MQT,ICT,5.0
MQT,ILM,12.0
MQT,IND,32.0
MQT,JAC,5.0
MQT,JAN,3.0
MQT,JAX,24.0
MQT,JFK,22.0
MQT,KOA,2.0
MQT,LAN,7.0
MQT,LAS,72.0
MQT,LAW,1.0
MQT,LAX,78.0
MQT,LBB,4.0
MQT,LEB,1.0
MQT,LEX,21.0
MQT,LFT,2.0
MQT,LGA,64.0
MQT,LIT,9.0
MQT,LWS,1.0
MQT,MAF,3.0
MQT,MBS,1.0
MQT,MCI,33.0
MQT,MCO,128.0
MQT,MDT,6.0
MQT,MDW,2.0
MQT,MEM,11.0
MQT,MFE,3.0
MQT,MFR,2.0
MQT,MGM,2.0
MQT,MGW,1.0
MQT,MHK,2.0
MQT,MHT,1.0
MQT,MIA,45.0
MQT,MKE,3.0
MQT,MLB,4.0
MQT,MLI,1.0
MQT,MLU,2.0
MQT,MOB,1.0
MQT,MRY,3.0
MQT,MSN,2.0
MQT,MSO,5.0
MQT,MSY,30.0
MQT,MWA,2.0
MQT,MYR,4.0
MQT,OAJ,2.0
MQT,OGG,4.0
MQT,OKC,11.0
MQT,OMA,14.0
MQT,ONT,4.0
MQT,ORD,269.0
MQT,ORF,27.0
MQT,PBI,22.0
MQT,PDX,34.0
MQT,PGV,1.0
MQT,PHF,2.0
MQT,PHL,58.0
